model,set,method_id,method,direction,f_standard,f_deviant,semitones,trough_uv,latency_ms,recovery_frac,s7_pass,s2_pass,s4_specificity,post_slope_uv_per_100ms,ctrl_min_uv,n_deviants,consensus_rank,n_agree
whisper-tiny,phase2,1174,method_1174,regular,283.0,800.0,17.9904,-1.7055,161.0625,2.0981,True,True,True,1.1231,0.2523,15,138,3
whisper-tiny,phase2,1677,method_1677_counter,counter,1903.0,1234.0,7.4992,-1.705,160.875,1.1699,True,True,True,1.0153,-0.2056,15,64,5
whisper-tiny,phase2,1812,method_1812,regular,2263.0,7611.0,20.9982,-1.7014,200.875,1.115,True,True,True,1.1892,-0.1994,15,1,6
whisper-tiny,phase2,1626,method_1626_counter,counter,6979.0,951.0,34.506,-1.6961,160.875,1.1809,True,True,True,1.0782,-0.5436,15,225,1
whisper-tiny,phase2,1578,method_1578_counter,counter,7611.0,800.0,39.0002,-1.6719,160.8125,1.0636,True,True,True,1.0107,-0.5488,15,227,1
whisper-tiny,phase2,1101,method_1101,regular,238.0,1131.0,26.9828,-1.6589,161.125,2.2358,True,True,True,0.8299,0.1535,15,77,5
whisper-tiny,phase2,1613,method_1613_counter,counter,2263.0,951.0,15.0086,-1.6589,200.875,1.4103,True,True,True,1.3872,-0.4392,15,151,3
whisper-tiny,phase2,1324,method_1324_counter,counter,1600.0,400.0,24.0,-1.6528,140.875,0.8732,True,True,True,0.8161,-0.2339,15,102,4
whisper-tiny,phase2,1882,method_1882,regular,4150.0,7611.0,10.4997,-1.5844,180.9375,1.4597,True,True,True,1.1016,-0.4675,15,5,6
whisper-tiny,phase2,1730,method_1730_counter,counter,6400.0,1467.0,25.5024,-1.5826,160.875,1.0325,True,True,True,1.5235,0.1295,15,231,1
whisper-tiny,phase2,1636,method_1636_counter,counter,2263.0,1037.0,13.5098,-1.5746,180.875,1.5023,True,True,True,1.5136,-0.2394,15,79,5
whisper-tiny,phase2,1301,method_1301_counter,counter,4150.0,367.0,41.9911,-1.5742,180.9375,1.3692,True,True,True,0.8897,-0.3439,15,54,5
whisper-tiny,phase2,1621,method_1621_counter,counter,4525.0,951.0,27.0048,-1.5499,180.875,1.9969,True,True,True,0.8428,-0.5906,15,137,3
whisper-tiny,phase2,1073,method_1073_counter,counter,3200.0,218.0,46.5081,-1.5416,180.875,1.3148,True,True,True,0.4322,-0.8612,15,156,3
whisper-tiny,phase2,1783,method_1783,regular,1903.0,7611.0,23.9977,-1.522,200.875,1.197,True,True,True,0.9881,-0.1782,15,29,5
whisper-tiny,phase2,1504,method_1504,regular,673.0,1234.0,10.496,-1.4496,120.8125,1.5613,True,True,True,0.5318,-0.032,15,55,5
whisper-tiny,phase2,1266,method_1266_counter,counter,4150.0,336.0,43.5189,-1.4334,180.9375,1.3197,True,True,True,0.7322,-0.4095,15,39,5
whisper-tiny,phase2,1116,method_1116_counter,counter,4150.0,238.0,49.4889,-1.4305,180.9375,1.126,True,True,True,0.5696,-0.7583,15,56,5
whisper-tiny,phase2,1323,method_1323_counter,counter,1467.0,400.0,22.4976,-1.4074,140.9375,1.1761,True,True,True,0.4181,-0.4169,15,150,3
whisper-tiny,phase2,1155,method_1155_counter,counter,4150.0,259.0,48.025,-1.3899,180.9375,1.1584,True,True,True,0.5464,-0.7187,15,112,4
whisper-tiny,phase2,1552,method_1552_counter,counter,7611.0,734.0,40.4908,-1.378,160.8125,1.047,True,True,True,1.0666,-0.5586,15,154,3
whisper-tiny,phase2,1565,method_1565_counter,counter,2468.0,800.0,19.5032,-1.3705,140.9375,0.9296,True,True,True,1.2231,-0.409,15,206,2
whisper-tiny,phase2,1318,method_1318_counter,counter,951.0,400.0,14.9933,-1.3326,220.875,1.383,True,True,True,1.6115,-0.32,15,87,5
whisper-tiny,phase2,1701,method_1701_counter,counter,2691.0,1345.0,12.0064,-1.3227,160.875,1.1286,True,True,True,0.9983,-0.2359,15,160,3
whisper-tiny,phase2,1414,method_1414_counter,counter,951.0,519.0,10.4845,-1.3162,140.875,1.0816,True,True,True,0.4645,-0.1264,15,82,5
whisper-tiny,phase2,1400,method_1400_counter,counter,4150.0,476.0,37.4889,-1.3069,140.9375,1.0129,True,True,True,0.8453,-0.3466,15,116,4
whisper-tiny,phase2,1557,method_1557_counter,counter,1234.0,800.0,7.5032,-1.3064,220.9375,1.2138,True,True,True,1.2048,-0.4589,15,208,2
whisper-tiny,phase2,1739,method_1739_counter,counter,2934.0,1600.0,10.4976,-1.2915,180.9375,2.3669,True,True,True,1.4105,-0.3296,15,191,2
whisper-tiny,phase2,1383,method_1383_counter,counter,951.0,476.0,11.9818,-1.2433,140.875,1.1053,True,True,True,0.3416,-0.2771,15,84,5
whisper-tiny,phase2,1504,method_1504_counter,counter,1234.0,673.0,10.496,-1.2335,220.9375,1.2028,True,True,True,1.1646,-0.3693,15,209,2
whisper-tiny,phase2,1587,method_1587_counter,counter,1903.0,872.0,13.5105,-1.2295,200.875,1.583,True,True,True,0.9115,-0.4655,15,237,1
whisper-tiny,phase2,1515,method_1515,regular,673.0,3200.0,26.9927,-1.2209,100.8125,2.4257,True,True,True,-0.07,-0.2515,15,15,5
whisper-tiny,phase2,1797,method_1797,regular,2075.0,6979.0,20.9989,-1.216,200.9375,1.2356,True,True,True,0.9699,-0.1237,15,71,5
whisper-tiny,phase2,1230,method_1230_counter,counter,4150.0,308.0,45.0253,-1.2133,180.9375,1.2421,True,True,True,0.5837,-0.5309,15,61,5
whisper-tiny,phase2,1487,method_1487,regular,617.0,3200.0,28.4968,-1.212,101.0,1.7244,True,True,True,0.0089,-0.0364,15,35,5
whisper-tiny,phase2,1650,method_1650_counter,counter,7611.0,1037.0,34.508,-1.2052,160.8125,1.4309,True,True,True,0.5128,-0.7525,15,158,3
whisper-tiny,phase2,1699,method_1699_counter,counter,2263.0,1345.0,9.0076,-1.1812,160.875,1.0215,True,True,True,1.0341,-0.0974,15,48,5
whisper-tiny,phase2,1720,method_1720_counter,counter,2691.0,1467.0,10.5033,-1.158,180.875,1.5317,True,True,True,0.9542,-0.1962,15,207,2
whisper-tiny,phase2,1193,method_1193_counter,counter,4150.0,283.0,46.4908,-1.1554,180.9375,1.1424,True,True,True,0.5817,-0.5971,15,60,5
whisper-tiny,phase2,1557,method_1557,regular,800.0,1234.0,7.5032,-1.1539,120.9375,1.6388,True,True,True,0.3719,0.0473,15,53,5
whisper-tiny,phase2,1443,method_1443_counter,counter,872.0,566.0,7.4823,-1.1487,140.9375,0.9984,True,True,True,0.4235,-0.1385,15,123,4
whisper-tiny,phase2,1552,method_1552,regular,734.0,7611.0,40.4908,-1.1427,120.875,2.3233,True,True,True,-0.1578,-0.5274,15,104,4
whisper-tiny,phase2,1713,method_1713_counter,counter,7611.0,1345.0,30.0058,-1.14,160.8125,1.3759,True,True,True,0.6228,-0.5718,15,126,4
whisper-tiny,phase2,1766,method_1766,regular,1745.0,6979.0,23.9975,-1.1255,200.9375,1.6639,True,True,True,0.764,-0.3216,15,7,6
whisper-tiny,phase2,1740,method_1740_counter,counter,3200.0,1600.0,12.0,-1.1188,180.875,1.5038,True,True,True,0.6994,-0.4829,15,128,4
whisper-tiny,phase2,1382,method_1382_counter,counter,872.0,476.0,10.4804,-1.1126,140.9375,1.1322,True,True,True,0.3082,-0.2452,15,130,4
whisper-tiny,phase2,1583,method_1583,regular,872.0,1345.0,7.5025,-1.1113,120.9375,1.2797,True,True,True,0.5811,0.3124,15,108,4
whisper-tiny,phase2,1418,method_1418_counter,counter,1345.0,519.0,16.4856,-1.1108,140.875,1.6406,True,True,True,0.1038,-0.3869,15,83,5
whisper-tiny,phase2,1746,method_1746_counter,counter,5382.0,1600.0,21.0008,-1.1065,180.9375,1.0911,True,True,True,0.8391,-0.1791,15,163,3
whisper-tiny,phase2,1791,method_1791,regular,2075.0,4150.0,12.0,-1.0998,200.9375,1.0195,True,True,True,0.863,-0.4421,15,211,2
whisper-tiny,phase2,1754,method_1754,regular,1745.0,2468.0,6.0014,-1.0983,220.9375,0.9711,True,True,True,0.5559,-0.2801,15,118,4
whisper-tiny,phase2,1183,method_1183_counter,counter,1745.0,283.0,31.4922,-1.0791,220.9375,1.2891,True,True,True,1.2087,-0.1084,15,129,4
whisper-tiny,phase2,1387,method_1387_counter,counter,1345.0,476.0,17.9829,-1.0771,140.875,1.6643,True,True,True,0.0329,-0.5844,15,59,5
whisper-tiny,phase2,1603,method_1603,regular,872.0,7611.0,37.5082,-1.0564,120.9375,2.2161,True,True,True,0.006,-0.3141,15,4,6
whisper-tiny,phase2,1525,method_1525,regular,673.0,7611.0,41.9929,-1.0564,120.8125,2.1112,True,True,True,-0.131,-0.4914,15,6,6
whisper-tiny,phase2,1614,method_1614_counter,counter,2468.0,951.0,16.5099,-1.0431,200.9375,2.1602,True,True,False,0.8287,-0.8019,15,241,1
whisper-tiny,phase2,1603,method_1603_counter,counter,7611.0,872.0,37.5082,-1.0421,160.8125,1.3579,True,True,True,0.4417,-0.6803,15,242,1
whisper-tiny,phase2,1355,method_1355_counter,counter,1345.0,436.0,19.5025,-1.0232,140.875,1.4232,True,True,True,0.0999,-0.606,15,69,5
whisper-tiny,phase2,1764,method_1764,regular,1745.0,5869.0,20.9987,-1.0201,200.9375,2.8284,True,True,True,0.7053,-0.303,15,38,5
whisper-tiny,phase2,1627,method_1627,regular,951.0,7611.0,36.0068,-1.02,120.875,2.0776,True,True,True,0.029,-0.2162,15,3,6
whisper-tiny,phase2,1106,method_1106_counter,counter,1745.0,238.0,34.4903,-1.0196,220.9375,1.1292,True,True,True,0.9517,-0.2324,15,88,5
whisper-tiny,phase2,1825,method_1825,regular,2468.0,7611.0,19.4969,-1.013,120.9375,1.3753,True,True,True,0.358,-0.4372,15,21,5
whisper-tiny,phase2,1621,method_1621,regular,951.0,4525.0,27.0048,-1.0042,120.875,2.2385,True,True,True,-0.2308,-0.5107,15,114,4
whisper-tiny,phase2,1073,method_1073,regular,218.0,3200.0,46.5081,-0.991,101.125,2.3366,True,True,True,0.2118,-0.0281,15,110,4
whisper-tiny,phase2,1145,method_1145_counter,counter,1745.0,259.0,33.0264,-0.9856,220.9375,1.2308,True,True,True,0.8571,-0.1761,15,86,5
whisper-tiny,phase2,1793,method_1793,regular,2075.0,4935.0,14.9993,-0.9814,200.9375,1.0899,True,True,True,0.5581,-0.2952,15,91,5
whisper-tiny,phase2,1809,method_1809,regular,2263.0,5869.0,16.4985,-0.974,200.875,1.3363,True,True,False,0.6537,-0.1749,15,9,6
whisper-tiny,phase2,1790,method_1790,regular,2075.0,3805.0,10.4974,-0.9738,220.9375,1.0441,True,True,True,0.9048,-0.4717,15,161,3
whisper-tiny,phase2,1744,method_1744_counter,counter,4525.0,1600.0,17.9982,-0.9596,180.875,1.5622,True,True,True,0.6399,-0.2914,15,100,4
whisper-tiny,phase2,1762,method_1762,regular,1745.0,4935.0,17.9979,-0.9496,200.9375,1.2209,True,True,True,0.3967,-0.5004,15,12,5
whisper-tiny,phase2,1024,method_1024_counter,counter,1600.0,200.0,36.0,-0.934,140.875,1.4697,True,True,True,0.2404,-0.482,15,51,5
whisper-tiny,phase2,1755,method_1755,regular,1745.0,2691.0,7.499,-0.9337,220.9375,0.9934,True,True,True,0.4298,-0.3992,15,44,5
whisper-tiny,phase2,1032,method_1032,regular,200.0,3200.0,48.0,-0.9303,101.125,2.6331,True,True,True,0.0507,-0.6409,15,49,5
whisper-tiny,phase2,1525,method_1525_counter,counter,7611.0,673.0,41.9929,-0.9254,180.8125,1.1677,True,True,True,0.9211,-0.5771,15,201,2
whisper-tiny,phase2,1848,method_1848,regular,2934.0,7611.0,16.5026,-0.9135,120.9375,1.4312,True,True,True,0.8154,-0.4792,15,106,4
whisper-tiny,phase2,1794,method_1794,regular,2075.0,5382.0,16.5004,-0.9114,200.9375,1.4555,True,True,False,0.604,-0.1842,15,89,5
whisper-tiny,phase2,1807,method_1807,regular,2263.0,4935.0,13.4978,-0.8942,200.875,0.977,True,True,True,0.3157,-0.3896,15,42,5
whisper-tiny,phase2,1401,method_1401_counter,counter,4525.0,476.0,38.9866,-0.8932,140.875,0.9504,True,True,True,0.6505,-0.4377,15,81,5
whisper-tiny,phase2,1796,method_1796,regular,2075.0,6400.0,19.4995,-0.8877,200.9375,4.4709,True,True,False,0.6722,-0.2798,15,124,4
whisper-tiny,phase2,1432,method_1432_counter,counter,4525.0,519.0,37.4893,-0.8789,140.875,0.8573,True,True,True,0.6951,-0.5066,15,90,5
